INSEE_COM,C,5;NOM_COM,C,50;long_centr,N,11,7;lat_centro,N,11,7;INSEE_DEP,C,3;commune_ac,N,1,0;date_mod2,C,24
01415;Talissieu;5,7205046;45,8634466;01;1;2018/01/01 00:00:00.000
51351;Marigny;3,8478237;48,6624936;51;1;2018/01/01 00:00:00.000
67540;Wintershouse;7,7065996;48,7959582;67;1;2018/01/01 00:00:00.000
39317;La Marre;5,702826;46,734086;39;1;2018/01/01 00:00:00.000
51237;Esternay;3,5759445;48,7263043;51;1;2018/01/01 00:00:00.000
09299;Soueix-Rogalle;1,1943825;42,8966525;09;1;2018/01/01 00:00:00.000
74255;Sales;5,9600885;45,881638;74;1;2018/01/01 00:00:00.000
52354;Noidant-Chatenoy;5,3776473;47,7916909;52;1;2018/01/01 00:00:00.000
21626;Terrefondrée;4,8414371;47,7275134;21;1;2018/01/01 00:00:00.000
61456;Saint-Sulpice-sur-Risle;0,6717526;48,7760765;61;1;2018/01/01 00:00:00.000
25406;Montrond-le-Château;6,0425226;47,1456637;25;1;2018/01/01 00:00:00.000
27643;Tillières-sur-Avre;1,028164;48,7610453;27;1;2018/01/01 00:00:00.000
29196;Plouguin;-4,5925411;48,5289313;29;1;2018/01/01 00:00:00.000
52433;Romain-sur-Meuse;5,5133492;48,1862594;52;1;2018/01/01 00:00:00.000
62272;Douchy-lès-Ayette;2,7104758;50,1758089;62;1;2018/01/01 00:00:00.000
74152;Lovagny;6,0353138;45,9035266;74;1;2018/01/01 00:00:00.000
62863;Violaines;2,780131;50,5382465;62;1;2018/01/01 00:00:00.000
51234;Esclavolles-Lurey;3,6500082;48,5548347;51;1;2018/01/01 00:00:00.000
62771;Sallaumines;2,8598835;50,4204964;62;1;2018/01/01 00:00:00.000
70065;Besnans;6,2513215;47,4507455;70;1;2018/01/01 00:00:00.000
31339;Mérenvielle;1,1677031;43,6204622;31;1;2018/01/01 00:00:00.000
68362;Wentzwiller;7,4730336;47,5477666;68;1;2018/01/01 00:00:00.000
25537;Scey-Maisières;6,0783519;47,1090389;25;1;2018/01/01 00:00:00.000
29195;Plouguerneau;-4,4900778;48,60321;29;1;2018/01/01 00:00:00.000
25558;Tarcenay-Foucherans;6,1238761;47,1584324;25;1;2020/05/01 00:00:00.000
58162;Menestreau;3,2614195;47,4097166;58;1;2018/01/01 00:00:00.000
31277;Lasserre-Pradère;1,1794542;43,6390292;31;1;2020/05/01 00:00:00.000
52468;Semilly;5,4634786;48,2507423;52;1;2018/01/01 00:00:00.000
01152;Échallon;5,7328201;46,2273758;01;1;2018/01/01 00:00:00.000
58094;Dampierre-sous-Bouhy;3,1300063;47,5071329;58;1;2018/01/01 00:00:00.000
70564;Villers-lès-Luxeuil;6,2798198;47,7686903;70;1;2018/01/01 00:00:00.000
49247;La Possonnière;-0,7088295;47,3812377;49;1;2018/01/01 00:00:00.000
74168;Marlioz;6,0086419;46,027137;74;1;2018/01/01 00:00:00.000
26169;Malataverne;4,7457163;44,4737417;26;1;2018/01/01 00:00:00.000
52358;Noyers;5,4848301;48,0612107;52;1;2018/01/01 00:00:00.000
41125;Marcilly-en-Gault;1,8712143;47,4623702;41;1;2018/01/01 00:00:00.000
76477;Notre-Dame-du-Bec;0,2195907;49,5938993;76;1;2018/01/01 00:00:00.000
50451;Saint-Brice;-1,2981165;48,6993585;50;1;2018/01/01 00:00:00.000
50628;Vernix;-1,2278475;48,7150757;50;1;2018/01/01 00:00:00.000
53209;Saint-Cyr-le-Gravelais;-1,0049113;48,0384649;53;1;2018/01/01 00:00:00.000
63452;Verrières;3,0353586;45,5682004;63;1;2018/01/01 00:00:00.000
43125;Lubilhac;3,2520341;45,243978;43;1;2018/01/01 00:00:00.000
76206;Cuverville;0,2645857;49,6653567;76;1;2018/01/01 00:00:00.000
17218;Marans;-0,9796007;46,3119091;17;1;2018/01/01 00:00:00.000
52291;Longchamp;5,4423868;48,126679;52;1;2018/01/01 00:00:00.000
38349;Sablons;4,7847755;45,3216053;38;1;2018/01/01 00:00:00.000
01080;Champdor-Corcelles;5,5880089;46,0285763;01;1;2018/01/01 00:00:00.000
15101;Laveissière;2,7823741;45,1034927;15;1;2018/01/01 00:00:00.000
72138;Fresnay-sur-Sarthe;0,0954671;48,2864036;72;1;2018/01/01 00:00:00.000
58058;La Chapelle-Saint-André;3,3247165;47,4007642;58;1;2018/01/01 00:00:00.000
63409;Saurier;3,055972;45,535914;63;1;2018/01/01 00:00:00.000
68214;Montreux-Jeune;7,0243205;47,6048786;68;1;2018/01/01 00:00:00.000
89331;Sainpuits;3,2504894;47,5129181;89;1;2018/01/01 00:00:00.000
57666;Terville;6,1324868;49,3464717;57;1;2018/01/01 00:00:00.000
28025;Barmainville;1,9542389;48,2588239;28;1;2018/01/01 00:00:00.000
62277;Drocourt;2,9332758;50,390074;62;1;2018/01/01 00:00:00.000
62755;Saint-Léonard;1,6218785;50,6953977;62;1;2018/01/01 00:00:00.000
05038;Château-Ville-Vieille;6,8001764;44,7675231;05;1;2018/01/01 00:00:00.000
72219;Bernay-Neuvy-en-Champagne;-0,0361209;48,0758176;72;1;2020/05/01 00:00:00.000
91525;Roinville;2,0524463;48,5166561;91;1;2018/01/01 00:00:00.000
38393;Saint-Hilaire-de-la-Côte;5,3295296;45,3895149;38;1;2018/01/01 00:00:00.000
45005;Andonville;2,0238043;48,2739838;45;1;2018/01/01 00:00:00.000
51155;Clesles;3,8270988;48,5336876;51;1;2018/01/01 00:00:00.000
51211;Dommartin-Dampierre;4,8244455;49,0660112;51;1;2018/01/01 00:00:00.000
51162;Conflans-sur-Seine;3,6831737;48,5481893;51;1;2018/01/01 00:00:00.000
72266;Saint-Aubin-de-Locquenay;0,0095038;48,2587909;72;1;2018/01/01 00:00:00.000
51511;Saint-Quentin-le-Verger;3,7445339;48,6167482;51;1;2018/01/01 00:00:00.000
90071;Montreux-Château;6,9943504;47,6082451;90;1;2018/01/01 00:00:00.000
24295;Montrem;0,581019;45,1309551;24;1;2018/01/01 00:00:00.000
10298;Pont-sur-Seine;3,5970809;48,5085001;10;1;2018/01/01 00:00:00.000
10114;Crancey;3,6360579;48,5186263;10;1;2018/01/01 00:00:00.000
51015;Argers;4,8573803;49,0665334;51;1;2018/01/01 00:00:00.000
21385;Marey-sur-Tille;5,0820842;47,59418;21;1;2018/01/01 00:00:00.000
79152;Lorigné;0,0691074;46,1066487;79;1;2018/01/01 00:00:00.000
58299;Trucy-l'Orgueilleux;3,3996601;47,4521792;58;1;2018/01/01 00:00:00.000
58209;Perroy;3,1646775;47,4049867;58;1;2018/01/01 00:00:00.000
89262;Molosmes;4,0233364;47,9027116;89;1;2018/01/01 00:00:00.000
10087;Chaserey;4,0741632;47,9531055;10;1;2018/01/01 00:00:00.000
74109;Éloise;5,8472167;46,0837312;74;1;2018/01/01 00:00:00.000
89101;Chéu;3,7557898;47,974591;89;1;2018/01/01 00:00:00.000
89068;Chablis;3,7906525;47,807865;89;1;2018/01/01 00:00:00.000
76238;Épouville;0,2295479;49,5633329;76;1;2018/01/01 00:00:00.000
76064;Beaurepaire;0,2181084;49,6579959;76;1;2018/01/01 00:00:00.000
59189;Eecke;2,5973293;50,7799466;59;1;2018/01/01 00:00:00.000
79153;Loubigné;-0,0824053;46,0755148;79;1;2018/01/01 00:00:00.000
62252;La Couture;2,699133;50,5787042;62;1;2018/01/01 00:00:00.000
10202;Les Loges-Margueron;4,1113443;48,0991374;10;1;2018/01/01 00:00:00.000
70012;Amance;6,0530456;47,7900935;70;1;2018/01/01 00:00:00.000
83006;Artigues;5,8023777;43,5764587;83;1;2018/01/01 00:00:00.000
89303;Poilly-sur-Serein;3,8910427;47,7640291;89;1;2018/01/01 00:00:00.000
76693;Le Tilleul;0,2051168;49,6854614;76;1;2018/01/01 00:00:00.000
47098;Fieux;0,4233149;44,0997841;47;1;2018/01/01 00:00:00.000
24213;Jaure;0,5572313;45,0542929;24;1;2018/01/01 00:00:00.000
21334;Lacanche;4,5554598;47,0746038;21;1;2018/01/01 00:00:00.000
77472;La Trétoire;3,2475599;48,8785868;77;1;2018/01/01 00:00:00.000
25526;Sainte-Suzanne;6,7676763;47,5079262;25;1;2018/01/01 00:00:00.000
70200;Dampvalley-Saint-Pancras;6,1998843;47,9125701;70;1;2018/01/01 00:00:00.000
62527;Longvilliers;1,7431102;50,5357143;62;1;2018/01/01 00:00:00.000
51369;Mœurs-Verdey;3,672857;48,7362391;51;1;2018/01/01 00:00:00.000
11009;Alzonne;2,174803;43,2652257;11;1;2018/01/01 00:00:00.000
53087;La Cropte;-0,4914779;47,9539514;53;1;2018/01/01 00:00:00.000
24372;Saint-Astier;0,5199916;45,1482526;24;1;2018/01/01 00:00:00.000
42254;Saint-Marcel-de-Félines;4,1875233;45,8610412;42;1;2018/01/01 00:00:00.000
54330;Lupcourt;6,2216746;48,6029614;54;1;2018/01/01 00:00:00.000
89250;Méré;3,8201695;47,8991493;89;1;2018/01/01 00:00:00.000
89169;Flogny-la-Chapelle;3,883974;47,9612588;89;1;2018/01/01 00:00:00.000
51343;Marcilly-sur-Seine;3,7100249;48,555703;51;1;2018/01/01 00:00:00.000
62282;Éclimeux;2,1808179;50,3962372;62;1;2018/01/01 00:00:00.000
22205;Plorec-sur-Arguenon;-2,3010346;48,4636262;22;1;2018/01/01 00:00:00.000
59043;Bailleul;2,7375847;50,7274336;59;1;2018/01/01 00:00:00.000
63149;Entraigues;3,2634867;45,8842093;63;1;2018/01/01 00:00:00.000
45260;Ramoulu;2,3055572;48,2290685;45;1;2018/01/01 00:00:00.000
90031;Cunelières;6,9944933;47,6258176;90;1;2018/01/01 00:00:00.000
90084;Reppe;7,0290681;47,6630582;90;1;2018/01/01 00:00:00.000
76589;Saint-Honoré;1,1574477;49,7833719;76;1;2018/01/01 00:00:00.000
71576;Le Villars;4,9218182;46,5287941;71;1;2018/01/01 00:00:00.000
91540;Saint-Chéron;2,1261954;48,5490577;91;1;2018/01/01 00:00:00.000
76314;Graimbouville;0,3339173;49,5814627;76;1;2018/01/01 00:00:00.000
01339;Saint-Bernard;4,7414023;45,9491602;01;1;2018/01/01 00:00:00.000
62265;Delettes;2,2175138;50,6224576;62;1;2018/01/01 00:00:00.000
84035;Cavaillon;5,0361137;43,8505301;84;1;2018/01/01 00:00:00.000
62453;Hézecques;2,1913637;50,5340642;62;1;2018/01/01 00:00:00.000
62498;Lens;2,8212377;50,4376469;62;1;2018/01/01 00:00:00.000
05076;Méreuil;5,7122633;44,3837841;05;1;2018/01/01 00:00:00.000
10388;Turgy;4,0530275;48,0300225;10;1;2018/01/01 00:00:00.000
34094;Espondeilhan;3,2584485;43,4377581;34;1;2018/01/01 00:00:00.000
74078;Clermont;5,9092237;45,9732651;74;1;2018/01/01 00:00:00.000
89095;Chemilly-sur-Serein;3,8580184;47,768147;89;1;2018/01/01 00:00:00.000
79131;Geay;-0,3489207;46,8690745;79;1;2018/01/01 00:00:00.000
28149;La Ferté-Vidame;0,8824668;48,6001592;28;1;2018/01/01 00:00:00.000
89247;Mélisey;4,0750099;47,9199572;89;1;2018/01/01 00:00:00.000
91471;Orsay;2,1873801;48,7002736;91;1;2018/01/01 00:00:00.000
62236;Contes;1,9609787;50,4167323;62;1;2018/01/01 00:00:00.000
21555;Saint-Julien;5,1412016;47,3956656;21;1;2018/01/01 00:00:00.000
62291;Éleu-dit-Leauwette;2,8111504;50,4187884;62;1;2018/01/01 00:00:00.000
25304;Hérimoncourt;6,8848577;47,4361667;25;1;2018/01/01 00:00:00.000
02739;Terny-Sorny;3,3687305;49,4471541;02;1;2018/01/01 00:00:00.000
91589;Savigny-sur-Orge;2,3490188;48,6841919;91;1;2018/01/01 00:00:00.000
07118;Laboule;4,1690461;44,5955788;07;1;2018/01/01 00:00:00.000
10441;Vosnon;3,834913;48,1086435;10;1;2018/01/01 00:00:00.000
89227;Ligny-le-Châtel;3,7524979;47,9207229;89;1;2018/01/01 00:00:00.000
91691;Yerres;2,4930686;48,7161944;91;1;2018/01/01 00:00:00.000
76734;Vergetot;0,28212;49,6115506;76;1;2018/01/01 00:00:00.000
52193;Euffigneix;5,0447861;48,1287846;52;1;2018/01/01 00:00:00.000
83007;Aups;6,2213333;43,6249517;83;1;2018/01/01 00:00:00.000
88125;Darney-aux-Chênes;5,8104531;48,2831237;88;1;2018/01/01 00:00:00.000
25004;Abbévillers;6,9220756;47,4271783;25;1;2018/01/01 00:00:00.000
25082;Bourguignon;6,773437;47,4129078;25;1;2018/01/01 00:00:00.000
90090;Saint-Dizier-l'Évêque;6,9604359;47,467634;90;1;2018/01/01 00:00:00.000
89224;Lichères-près-Aigremont;3,8420841;47,7158558;89;1;2018/01/01 00:00:00.000
31221;Gouaux-de-Larboust;0,4773138;42,7807953;31;1;2018/01/01 00:00:00.000
10394;Vallières;4,0620252;47,9991511;10;1;2018/01/01 00:00:00.000
25071;Bondeval;6,8452358;47,4341125;25;1;2018/01/01 00:00:00.000
63292;Puy-Saint-Gulmier;2,6267882;45,7950856;63;1;2018/01/01 00:00:00.000
59047;Banteux;3,1881096;50,0657457;59;1;2018/01/01 00:00:00.000
80140;Brévillers;2,3815386;50,2155413;80;1;2018/01/01 00:00:00.000
76125;Bosc-le-Hard;1,1858037;49,6217876;76;1;2018/01/01 00:00:00.000
89038;Bernouil;3,8968231;47,9028769;89;1;2018/01/01 00:00:00.000
48055;Cultures;3,3816218;44,4914253;48;1;2018/01/01 00:00:00.000
89175;Fontenay-près-Chablis;3,8145869;47,8430493;89;1;2018/01/01 00:00:00.000
60209;La Corne-en-Vexin;1,9317066;49,2933834;60;1;2020/05/01 00:00:00.000
73153;Marthod;6,3941628;45,7323517;73;1;2018/01/01 00:00:00.000
60054;Les Hauts-Talican;2,0198338;49,3322618;60;1;2020/05/01 00:00:00.000
70231;Ferrières-lès-Ray;5,7944827;47,5789564;70;1;2018/01/01 00:00:00.000
70580;Vy-le-Ferroux;5,966717;47,5874694;70;1;2018/01/01 00:00:00.000
74148;Leschaux;6,118556;45,7746241;74;1;2018/01/01 00:00:00.000
51012;Anthenay;3,7346289;49,1394968;51;1;2018/01/01 00:00:00.000
25273;Glamondans;6,287358;47,266919;25;1;2018/01/01 00:00:00.000
62510;Liévin;2,7728131;50,4243195;62;1;2018/01/01 00:00:00.000
46328;Varaire;1,7183343;44,3686916;46;1;2018/01/01 00:00:00.000
72128;Val-d'Étangson;0,6199323;47,8899271;72;1;2020/05/01 00:00:00.000
27445;Noyers;1,6736076;49,2454529;27;1;2018/01/01 00:00:00.000
10122;Davrey;3,959893;48,0466643;10;1;2018/01/01 00:00:00.000
62840;Vélu;2,9754915;50,1010839;62;1;2018/01/01 00:00:00.000
89149;Dyé;3,8624379;47,8920222;89;1;2018/01/01 00:00:00.000
51609;Verneuil;3,6707055;49,1022764;51;1;2018/01/01 00:00:00.000
51466;Romigny;3,7683243;49,1733378;51;1;2018/01/01 00:00:00.000
60466;Noroy;2,5102165;49,4426522;60;1;2018/01/01 00:00:00.000
76608;Sainte-Marguerite-sur-Duclair;0,8215061;49,5121524;76;1;2018/01/01 00:00:00.000
51140;Chaumuzy;3,8679509;49,1597061;51;1;2018/01/01 00:00:00.000
51238;Étoges;3,8523506;48,8917723;51;1;2018/01/01 00:00:00.000
52088;Ceffonds;4,747782;48,4427213;52;1;2018/01/01 00:00:00.000
62155;Bonningues-lès-Ardres;2,0216389;50,7761244;62;1;2018/01/01 00:00:00.000
59130;Cappelle-Brouck;2,2217314;50,8941051;59;1;2018/01/01 00:00:00.000
60211;Éragny-sur-Epte;1,7870636;49,312395;60;1;2018/01/01 00:00:00.000
41209;Saint-Firmin-des-Prés;1,1010614;47,8449177;41;1;2018/01/01 00:00:00.000
60458;La Neuville-sur-Oudeuil;2,0131579;49,5692965;60;1;2018/01/01 00:00:00.000
25631;Vorges-les-Pins;5,9293278;47,1528658;25;1;2018/01/01 00:00:00.000
52053;Blaisy;5,0100975;48,1735886;52;1;2018/01/01 00:00:00.000
51605;Venteuil;3,8416708;49,0890091;51;1;2018/01/01 00:00:00.000
62464;Hulluch;2,8118499;50,4847901;62;1;2018/01/01 00:00:00.000
38324;Primarette;5,0336431;45,4081442;38;1;2018/01/01 00:00:00.000
89205;Jaulges;3,7866217;47,9599038;89;1;2018/01/01 00:00:00.000
51085;Le Breuil;3,6512125;48,9826997;51;1;2018/01/01 00:00:00.000
73077;Les Chapelles;6,7118975;45,6064758;73;1;2018/01/01 00:00:00.000
84137;Vaison-la-Romaine;5,0601946;44,2478765;84;1;2018/01/01 00:00:00.000
60423;Montmacq;2,9150224;49,4825102;60;1;2018/01/01 00:00:00.000
84130;Suzette;5,061968;44,1714852;84;1;2018/01/01 00:00:00.000
63165;Giat;2,4767855;45,7989567;63;1;2018/01/01 00:00:00.000
23063;Clairavaux;2,1770704;45,7759964;23;1;2018/01/01 00:00:00.000
15009;Apchon;2,6973435;45,2443033;15;1;2018/01/01 00:00:00.000
89374;Sambourg;4,0099965;47,7740629;89;1;2018/01/01 00:00:00.000
10107;Coursan-en-Othe;3,8266629;48,0778346;10;1;2018/01/01 00:00:00.000
68016;Balgau;7,5325329;47,9271538;68;1;2018/01/01 00:00:00.000
89098;Cheney;3,9617381;47,9128014;89;1;2018/01/01 00:00:00.000
89081;La Chapelle-Vaupelteigne;3,7692935;47,8433432;89;1;2018/01/01 00:00:00.000
60184;Croutoy;3,0359238;49,3769211;60;1;2018/01/01 00:00:00.000
49371;Vezins;-0,7216806;47,115528;49;1;2018/01/01 00:00:00.000
52082;Bugnières;5,0895408;47,9610112;52;1;2018/01/01 00:00:00.000
19033;Bugeat;1,9301563;45,589843;19;1;2018/01/01 00:00:00.000
38254;Monteynard;5,7022161;44,9803498;38;1;2018/01/01 00:00:00.000
19238;Saint-Rémy;2,2734196;45,6541245;19;1;2018/01/01 00:00:00.000
71186;Écuelles;5,0697976;46,9514139;71;1;2018/01/01 00:00:00.000
62107;Bénifontaine;2,8269669;50,4756942;62;1;2018/01/01 00:00:00.000
62196;La Calotterie;1,7177692;50,4788834;62;1;2018/01/01 00:00:00.000
51304;Janvilliers;3,6586968;48,8950937;51;1;2018/01/01 00:00:00.000
62208;Canettemont;2,3633425;50,2796146;62;1;2018/01/01 00:00:00.000
35291;Saint-Marcan;-1,6280526;48,5852594;35;1;2018/01/01 00:00:00.000
80478;Lignières;2,6488858;49,6718761;80;1;2018/01/01 00:00:00.000
62896;Wirwignes;1,7680253;50,6851502;62;1;2018/01/01 00:00:00.000
50022;Aumeville-Lestre;-1,3221265;49,5386549;50;1;2018/01/01 00:00:00.000
35197;Mouazé;-1,6075657;48,2182324;35;1;2018/01/01 00:00:00.000
80378;Ginchy;2,8359925;50,0225893;80;1;2018/01/01 00:00:00.000
62753;Saint-Laurent-Blangy;2,8116726;50,3083675;62;1;2018/01/01 00:00:00.000
43153;Pont-Salomon;4,243358;45,3353894;43;1;2018/01/01 00:00:00.000
51100;La Caure;3,776791;48,9090729;51;1;2018/01/01 00:00:00.000
51128;La Chapelle-sous-Orbais;3,7197142;48,9150006;51;1;2018/01/01 00:00:00.000
52214;La Genevroye;5,0563441;48,2772845;52;1;2018/01/01 00:00:00.000
27475;La Poterie-Mathieu;0,5217288;49,2525794;27;1;2018/01/01 00:00:00.000
01354;Saint-Genis-Pouilly;6,0363775;46,2542922;01;1;2018/01/01 00:00:00.000
51076;Boursault;3,8380315;49,0512488;51;1;2018/01/01 00:00:00.000
70560;Villers-Bouton;5,9750554;47,4501758;70;1;2018/01/01 00:00:00.000
89016;Argentenay;4,1144692;47,8232757;89;1;2018/01/01 00:00:00.000
62737;Sains-en-Gohelle;2,6841984;50,4509931;62;1;2018/01/01 00:00:00.000
01436;Vesancy;6,0845823;46,3614851;01;1;2018/01/01 00:00:00.000
62500;Lespesses;2,4245381;50,5547858;62;1;2018/01/01 00:00:00.000
63253;Noalhat;3,4629148;45,9182486;63;1;2018/01/01 00:00:00.000
51416;Orbais-l'Abbaye;3,7003465;48,9437038;51;1;2018/01/01 00:00:00.000
62639;Oppy;2,8885965;50,3475705;62;1;2018/01/01 00:00:00.000
10118;Les Croûtes;3,8642862;47,9932763;10;1;2018/01/01 00:00:00.000
34109;Gabian;3,2644445;43,5183042;34;1;2018/01/01 00:00:00.000
39046;Bellecombe;5,909294;46,3098378;39;1;2018/01/01 00:00:00.000
39478;Saint-Claude;5,8759206;46,4087145;39;1;2018/01/01 00:00:00.000
51263;Fromentières;3,7048494;48,8901335;51;1;2018/01/01 00:00:00.000
51425;Passy-Grigny;3,6810781;49,1276935;51;1;2018/01/01 00:00:00.000
10179;Jeugny;4,0545353;48,115679;10;1;2018/01/01 00:00:00.000
01419;Thoiry;5,9652817;46,243644;01;1;2018/01/01 00:00:00.000
89398;Sormery;3,7596344;48,1051404;89;1;2018/01/01 00:00:00.000
10098;Chesley;4,1126012;47,9772155;10;1;2018/01/01 00:00:00.000
80144;Brouchy;3,0977423;49,7161544;80;1;2018/01/01 00:00:00.000
70520;Vanne;5,8474212;47,6044246;70;1;2018/01/01 00:00:00.000
14706;Tourville-en-Auge;0,1954227;49,3200267;14;1;2018/01/01 00:00:00.000
89284;Pacy-sur-Armançon;4,0793317;47,7704966;89;1;2018/01/01 00:00:00.000
94037;Gentilly;2,344191;48,8132667;94;1;2018/01/01 00:00:00.000
51381;Montmort-Lucy;3,8267431;48,936074;51;1;2018/01/01 00:00:00.000
80199;Cléry-sur-Somme;2,8871994;49,9625223;80;1;2018/01/01 00:00:00.000
31308;Luscan;0,6267692;43,0133789;31;1;2018/01/01 00:00:00.000
93014;Clichy-sous-Bois;2,5462957;48,9080151;93;1;2018/01/01 00:00:00.000
67321;Neuviller-la-Roche;7,2638029;48,431116;67;1;2018/01/01 00:00:00.000
74186;Montagny-les-Lanches;6,0464406;45,8591811;74;1;2018/01/01 00:00:00.000
72256;Rouez;-0,120282;48,1379603;72;1;2018/01/01 00:00:00.000
51480;Sainte-Gemme;3,6638793;49,144667;51;1;2018/01/01 00:00:00.000
10251;Montigny-les-Monts;3,9646056;48,0927592;10;1;2018/01/01 00:00:00.000
51560;Suizy-le-Franc;3,7298665;48,9539945;51;1;2018/01/01 00:00:00.000
10312;Racines;3,8468702;48,0485642;10;1;2018/01/01 00:00:00.000
14644;Saint-Philbert-des-Champs;0,2756082;49,2118061;14;1;2018/01/01 00:00:00.000
51596;Vauchamps;3,6253022;48,8812845;51;1;2018/01/01 00:00:00.000
62682;Quilen;1,9333012;50,5292757;62;1;2018/01/01 00:00:00.000
51093;Brugny-Vaudancourt;3,8596032;48,9837522;51;1;2018/01/01 00:00:00.000
51217;Dormans;3,6462661;49,062521;51;1;2018/01/01 00:00:00.000
63430;Thiers;3,5395636;45,8618565;63;1;2018/01/01 00:00:00.000
40124;Herré;-0,0368485;44,0214549;40;1;2018/01/01 00:00:00.000
59320;Illies;2,8284318;50,5626797;59;1;2018/01/01 00:00:00.000
51063;Binson-et-Orquigny;3,7902912;49,0968145;51;1;2018/01/01 00:00:00.000
55215;Gondrecourt-le-Château;5,5310235;48,4996244;55;1;2018/01/01 00:00:00.000
51113;Champaubert;3,7670775;48,8876813;51;1;2018/01/01 00:00:00.000
19102;Lamazière-Basse;2,1713665;45,373013;19;1;2018/01/01 00:00:00.000
86096;Doussay;0,2716699;46,8402826;86;1;2018/01/01 00:00:00.000
51410;Œuilly;3,7971518;49,0634291;51;1;2018/01/01 00:00:00.000
51298;Igny-Comblizy;3,7158205;49,0072035;51;1;2018/01/01 00:00:00.000
25093;Bretigney;6,6350808;47,4865732;25;1;2018/01/01 00:00:00.000
02794;Vézilly;3,6829794;49,1869491;02;1;2018/01/01 00:00:00.000
80596;Neuvillette;2,3155615;50,208775;80;1;2018/01/01 00:00:00.000
51637;Villers-sous-Châtillon;3,8169032;49,1034007;51;1;2018/01/01 00:00:00.000
39491;Coteaux du Lizon;5,7987191;46,412247;39;1;2018/01/01 00:00:00.000
51033;Le Baizil;3,7961625;48,9749156;51;1;2018/01/01 00:00:00.000
16079;Chantillac;-0,2560204;45,3261533;16;1;2018/01/01 00:00:00.000
89104;Chichée;3,8329268;47,7845025;89;1;2018/01/01 00:00:00.000
11260;Mouthoumet;2,5320131;42,9638866;11;1;2018/01/01 00:00:00.000
22103;Langrolay-sur-Rance;-2,0144254;48,5530836;22;1;2018/01/01 00:00:00.000
01180;Grilly;6,1134793;46,3318344;01;1;2018/01/01 00:00:00.000
51042;Baye;3,7593542;48,8603417;51;1;2018/01/01 00:00:00.000
89423;Tronchoy;3,9458293;47,9251296;89;1;2018/01/01 00:00:00.000
89186;Germigny;3,7915599;47,9972454;89;1;2018/01/01 00:00:00.000
2B177;Noceta;9,209151;42,2028669;2B;1;2018/01/01 00:00:00.000
89061;Butteaux;3,8218238;47,9840296;89;1;2018/01/01 00:00:00.000
88473;Tignécourt;5,8944543;48,045776;88;1;2018/01/01 00:00:00.000
03113;Ferrières-sur-Sichon;3,6482643;46,0203293;03;1;2018/01/01 00:00:00.000
22172;Plancoët;-2,2193254;48,5146016;22;1;2018/01/01 00:00:00.000
22171;Plaintel;-2,8105983;48,4104148;22;1;2018/01/01 00:00:00.000
89341;Saint-Cyr-les-Colons;3,7625592;47,7307835;89;1;2018/01/01 00:00:00.000
51396;Nesle-le-Repons;3,7162532;49,0439928;51;1;2018/01/01 00:00:00.000
22213;Plouër-sur-Rance;-2,0064731;48,5250766;22;1;2018/01/01 00:00:00.000
51174;Corribert;3,7675428;48,9414598;51;1;2018/01/01 00:00:00.000
49257;Les Rairies;-0,2163024;47,6520938;49;1;2018/01/01 00:00:00.000
89041;Beugnon;3,7957328;48,0196192;89;1;2018/01/01 00:00:00.000
89329;Rugny;4,15022;47,8966394;89;1;2018/01/01 00:00:00.000
47054;Castelmoron-sur-Lot;0,4810212;44,4078201;47;1;2018/01/01 00:00:00.000
88440;Sandaucourt;5,8438495;48,2614114;88;1;2018/01/01 00:00:00.000
62768;Saint-Rémy-au-Bois;1,8685215;50,3676856;62;1;2018/01/01 00:00:00.000
51121;Champvoisy;3,6273723;49,1268801;51;1;2018/01/01 00:00:00.000
28120;Crucey-Villages;1,1066868;48,668328;28;1;2018/01/01 00:00:00.000
89184;Fulvy;4,161636;47,7407508;89;1;2018/01/01 00:00:00.000
63260;Olmet;3,6638478;45,7172823;63;1;2018/01/01 00:00:00.000
89417;Tissey;3,8996171;47,8592165;89;1;2018/01/01 00:00:00.000
89430;Varennes;3,7853601;47,9136748;89;1;2018/01/01 00:00:00.000
42062;Chevrières;4,4081433;45,590715;42;1;2018/01/01 00:00:00.000
10196;Lignières;3,9642746;47,9572158;10;1;2018/01/01 00:00:00.000
51592;Vandières;3,7253596;49,1145028;51;1;2018/01/01 00:00:00.000
89002;Aigremont;3,8906982;47,7181433;89;1;2018/01/01 00:00:00.000
64307;Lalongue;-0,1893158;43,4810852;64;1;2018/01/01 00:00:00.000
53079;Couesmes-Vaucé;-0,7104322;48,4480159;53;1;2018/01/01 00:00:00.000
53013;Averton;-0,2108219;48,3542054;53;1;2018/01/01 00:00:00.000
24154;Douchapt;0,4459766;45,2316995;24;1;2018/01/01 00:00:00.000
24534;Sigoulès-et-Flaugeac;0,3918454;44,756178;24;1;2020/05/01 00:00:00.000
01397;Sauverny;6,1101624;46,3127897;01;1;2018/01/01 00:00:00.000
39174;Coyrière;5,8449515;46,3403543;39;1;2018/01/01 00:00:00.000
62726;Ruisseauville;2,1166669;50,4832397;62;1;2018/01/01 00:00:00.000
